date,metal,price
2018-11-06,gold,1227.46
2018-11-06,silver,14.54
2018-11-07,gold,1227.13
2018-11-07,silver,14.58
2018-11-08,gold,1223.63
2018-11-08,silver,14.43
2018-11-09,gold,1209.95
2018-11-09,silver,14.17
2018-11-12,gold,1200.01
2018-11-12,silver,13.99
2018-11-13,gold,1202.20
2018-11-13,silver,13.99
2018-11-14,gold,1211.69
2018-11-14,silver,14.13
2018-11-15,gold,1214.22
2018-11-15,silver,14.28
2018-11-16,gold,1222.05
2018-11-16,silver,14.42
2018-11-19,gold,1224.09
2018-11-19,silver,14.43
2018-11-20,gold,1221.33
2018-11-20,silver,14.31
2018-11-21,gold,1226.64
2018-11-21,silver,14.51
2018-11-22,gold,1227.38
2018-11-22,silver,14.49
2018-11-23,gold,1223.11
2018-11-23,silver,14.28
2018-11-26,gold,1223.53
2018-11-26,silver,14.22
2018-11-27,gold,1215.72
2018-11-27,silver,14.16
2018-11-28,gold,1221.14
2018-11-28,silver,14.32
2018-11-29,gold,1224.75
2018-11-29,silver,14.32
2018-11-30,gold,1222.13
2018-11-30,silver,14.18
2018-12-03,gold,1231.54
2018-12-03,silver,14.38
2018-12-04,gold,1239.03
2018-12-04,silver,14.54
2018-12-05,gold,1237.31
2018-12-05,silver,14.50
2018-12-06,gold,1238.42
2018-12-06,silver,14.47
2018-12-07,gold,1248.53
2018-12-07,silver,14.63
2018-12-10,gold,1244.45
2018-12-10,silver,14.53
2018-12-11,gold,1243.66
2018-12-11,silver,14.54
2018-12-12,gold,1245.64
2018-12-12,silver,14.74
2018-12-13,gold,1242.66
2018-12-13,silver,14.76
2018-12-14,gold,1238.43
2018-12-14,silver,14.59
2018-12-17,gold,1246.70
2018-12-17,silver,14.66
2018-12-18,gold,1248.35
2018-12-18,silver,14.65
2018-12-19,gold,1243.07
2018-12-19,silver,14.60
2018-12-20,gold,1260.68
2018-12-20,silver,14.77
2018-12-21,gold,1255.46
2018-12-21,silver,14.63
2018-12-24,gold,1269.20
2018-12-24,silver,14.78
2018-12-26,gold,1267.41
2018-12-26,silver,15.04
2018-12-27,gold,1275.59
2018-12-27,silver,15.23
2018-12-28,gold,1280.04
2018-12-28,silver,15.37
2018-12-31,gold,1282.56
2018-12-31,silver,15.49
2019-01-02,gold,1283.74
2019-01-02,silver,15.53
2019-01-03,gold,1293.53
2019-01-03,silver,15.73
2019-01-04,gold,1285.03
2019-01-04,silver,15.69
2019-01-07,gold,1288.78
2019-01-07,silver,15.67
2019-01-08,gold,1284.67
2019-01-08,silver,15.66
2019-01-09,gold,1292.77
2019-01-09,silver,15.75
2019-01-10,gold,1287.72
2019-01-10,silver,15.57
2019-01-11,gold,1288.25
2019-01-11,silver,15.60
2019-01-14,gold,1291.55
2019-01-14,silver,15.65
2019-01-15,gold,1289.34
2019-01-15,silver,15.58
2019-01-16,gold,1294.33
2019-01-16,silver,15.60
2019-01-17,gold,1291.85
2019-01-17,silver,15.53
2019-01-18,gold,1280.96
2019-01-18,silver,15.34
2019-01-21,gold,1280.28
2019-01-21,silver,15.27
2019-01-22,gold,1283.53
2019-01-22,silver,15.34
2019-01-23,gold,1283.15
2019-01-23,silver,15.37
2019-01-24,gold,1281.05
2019-01-24,silver,15.32
2019-01-25,gold,1300.23
2019-01-25,silver,15.73
2019-01-28,gold,1302.85
2019-01-28,silver,15.74
2019-01-29,gold,1310.86
2019-01-29,silver,15.84
2019-01-30,gold,1320.58
2019-01-30,silver,16.06
2019-01-31,gold,1321.37
2019-01-31,silver,16.07
2019-02-01,gold,1317.93
2019-02-01,silver,15.92
2019-02-04,gold,1311.30
2019-02-04,silver,15.86
2019-02-05,gold,1314.91
2019-02-05,silver,15.85
2019-02-06,gold,1307.21
2019-02-06,silver,15.67
2019-02-07,gold,1310.94
2019-02-07,silver,15.73
2019-02-08,gold,1314.45
2019-02-08,silver,15.83
2019-02-11,gold,1308.06
2019-02-11,silver,15.71
2019-02-12,gold,1310.30
2019-02-12,silver,15.70
2019-02-13,gold,1306.54
2019-02-13,silver,15.57
2019-02-14,gold,1311.97
2019-02-14,silver,15.61
2019-02-15,gold,1321.04
2019-02-15,silver,15.79
2019-02-18,gold,1326.53
2019-02-18,silver,15.81
2019-02-19,gold,1340.51
2019-02-19,silver,15.98
2019-02-20,gold,1339.14
2019-02-20,silver,16.05
2019-02-21,gold,1324.52
2019-02-21,silver,15.80
2019-02-22,gold,1328.46
2019-02-22,silver,15.92
2019-02-25,gold,1328.15
2019-02-25,silver,15.88
2019-02-26,gold,1328.52
2019-02-26,silver,15.92
2019-02-27,gold,1321.01
2019-02-27,silver,15.76
2019-02-28,gold,1312.45
2019-02-28,silver,15.63
2019-03-01,gold,1291.39
2019-03-01,silver,15.16
2019-03-04,gold,1287.38
2019-03-04,silver,15.08
2019-03-05,gold,1288.48
2019-03-05,silver,15.13
2019-03-06,gold,1286.06
2019-03-06,silver,15.07
2019-03-07,gold,1285.07
2019-03-07,silver,15.02
2019-03-08,gold,1300.17
2019-03-08,silver,15.35
2019-03-11,gold,1293.71
2019-03-11,silver,15.32
2019-03-12,gold,1301.22
2019-03-12,silver,15.44
2019-03-13,gold,1308.90
2019-03-13,silver,15.45
2019-03-14,gold,1296.48
2019-03-14,silver,15.19
2019-03-15,gold,1302.25
2019-03-15,silver,15.29
2019-03-18,gold,1303.89
2019-03-18,silver,15.35
2019-03-19,gold,1306.05
2019-03-19,silver,15.36
2019-03-20,gold,1313.69
2019-03-20,silver,15.50
2019-03-21,gold,1309.36
2019-03-21,silver,15.47
2019-03-22,gold,1313.31
2019-03-22,silver,15.44
2019-03-25,gold,1321.84
2019-03-25,silver,15.54
2019-03-26,gold,1316.08
2019-03-26,silver,15.43
2019-03-27,gold,1309.78
2019-03-27,silver,15.30
2019-03-28,gold,1290.60
2019-03-28,silver,15.01
2019-03-29,gold,1292.30
2019-03-29,silver,15.14
2019-04-01,gold,1287.70
2019-04-01,silver,15.12
2019-04-02,gold,1292.50
2019-04-02,silver,15.12
2019-04-03,gold,1290.46
2019-04-03,silver,15.13
2019-04-04,gold,1291.70
2019-04-04,silver,15.12
2019-04-05,gold,1291.91
2019-04-05,silver,15.11
2019-04-08,gold,1298.22
2019-04-08,silver,15.24
2019-04-09,gold,1305.19
2019-04-09,silver,15.22
2019-04-10,gold,1306.86
2019-04-10,silver,15.22
2019-04-11,gold,1293.17
2019-04-11,silver,14.98
2019-04-12,gold,1290.34
2019-04-12,silver,14.99
2019-04-15,gold,1289.00
2019-04-15,silver,15.00
2019-04-16,gold,1276.90
2019-04-16,silver,15.01
2019-04-17,gold,1274.54
2019-04-17,silver,15.00
2019-04-18,gold,1275.77
2019-04-18,silver,15.02
2019-04-22,gold,1274.86
2019-04-22,silver,15.01
2019-04-23,gold,1271.78
2019-04-23,silver,14.84
2019-04-24,gold,1275.62
2019-04-24,silver,14.94
2019-04-25,gold,1276.71
2019-04-25,silver,14.95
2019-04-26,gold,1285.53
2019-04-26,silver,15.05
2019-04-29,gold,1280.79
2019-04-29,silver,14.91
2019-04-30,gold,1283.48
2019-04-30,silver,14.94
2019-05-01,gold,1277.63
2019-05-01,silver,14.68
2019-05-02,gold,1270.92
2019-05-02,silver,14.62
2019-05-03,gold,1278.29
2019-05-03,silver,14.92
2019-05-06,gold,1280.50
2019-05-06,silver,14.90
2019-05-07,gold,1281.78
2019-05-07,silver,14.92
2019-05-08,gold,1281.57
2019-05-08,silver,14.85
2019-05-09,gold,1283.91
2019-05-09,silver,14.77
2019-05-10,gold,1286.07
2019-05-10,silver,14.78
2019-05-13,gold,1299.23
2019-05-13,silver,14.76
2019-05-14,gold,1295.77
2019-05-14,silver,14.80
2019-05-15,gold,1296.51
2019-05-15,silver,14.80
2019-05-16,gold,1288.00
2019-05-16,silver,14.56
2019-05-17,gold,1278.08
2019-05-17,silver,14.43
2019-05-20,gold,1276.53
2019-05-20,silver,14.46
2019-05-21,gold,1274.68
2019-05-21,silver,14.46
2019-05-22,gold,1274.07
2019-05-22,silver,14.44
2019-05-23,gold,1284.02
2019-05-23,silver,14.59
2019-05-24,gold,1284.79
2019-05-24,silver,14.57
2019-05-27,gold,1285.11
2019-05-27,silver,14.59
2019-05-28,gold,1278.48
2019-05-28,silver,14.36
2019-05-29,gold,1281.65
2019-05-29,silver,14.41
2019-05-30,gold,1288.55
2019-05-30,silver,14.53
2019-05-31,gold,1305.87
2019-05-31,silver,14.58
2019-06-03,gold,1325.24
2019-06-03,silver,14.79
2019-06-04,gold,1325.53
2019-06-04,silver,14.80
2019-06-05,gold,1330.27
2019-06-05,silver,14.81
2019-06-06,gold,1335.32
2019-06-06,silver,14.89
2019-06-07,gold,1341.35
2019-06-07,silver,15.02
2019-06-10,gold,1327.98
2019-06-10,silver,14.70
2019-06-11,gold,1326.85
2019-06-11,silver,14.75
2019-06-12,gold,1333.54
2019-06-12,silver,14.78
2019-06-13,gold,1342.19
2019-06-13,silver,14.91
2019-06-14,gold,1341.08
2019-06-14,silver,14.86
2019-06-17,gold,1339.65
2019-06-17,silver,14.84
2019-06-18,gold,1346.58
2019-06-18,silver,15.01
2019-06-19,gold,1360.36
2019-06-19,silver,15.16
2019-06-20,gold,1388.51
2019-06-20,silver,15.42
2019-06-21,gold,1399.03
2019-06-21,silver,15.33
2019-06-24,gold,1419.70
2019-06-24,silver,15.44
2019-06-25,gold,1423.44
2019-06-25,silver,15.37
2019-06-26,gold,1408.98
2019-06-26,silver,15.27
2019-06-27,gold,1409.76
2019-06-27,silver,15.26
2019-06-28,gold,1411.07
2019-06-28,silver,15.31
2019-07-01,gold,1384.20
2019-07-01,silver,15.15
2019-07-02,gold,1418.62
2019-07-02,silver,15.32
2019-07-03,gold,1418.41
2019-07-03,silver,15.30
2019-07-04,gold,1415.19
2019-07-04,silver,15.28
2019-07-05,gold,1400.78
2019-07-05,silver,15.02
2019-07-08,gold,1395.52
2019-07-08,silver,15.03
2019-07-09,gold,1397.57
2019-07-09,silver,15.11
2019-07-10,gold,1418.93
2019-07-10,silver,15.24
2019-07-11,gold,1403.83
2019-07-11,silver,15.12
2019-07-12,gold,1414.63
2019-07-12,silver,15.23
2019-07-15,gold,1414.10
2019-07-15,silver,15.39
2019-07-16,gold,1406.08
2019-07-16,silver,15.56
2019-07-17,gold,1426.51
2019-07-17,silver,15.97
2019-07-18,gold,1446.08
2019-07-18,silver,16.35
2019-07-19,gold,1425.70
2019-07-19,silver,16.20
2019-07-22,gold,1424.89
2019-07-22,silver,16.36
2019-07-23,gold,1417.86
2019-07-23,silver,16.41
2019-07-24,gold,1425.85
2019-07-24,silver,16.60
2019-07-25,gold,1414.60
2019-07-25,silver,16.41
2019-07-26,gold,1416.66
2019-07-26,silver,16.35
2019-07-29,gold,1426.84
2019-07-29,silver,16.46
2019-07-30,gold,1430.84
2019-07-30,silver,16.57
2019-07-31,gold,1413.73
2019-07-31,silver,16.27
2019-08-01,gold,1445.09
2019-08-01,silver,16.33
2019-08-02,gold,1440.97
2019-08-02,silver,16.22
2019-08-05,gold,1464.00
2019-08-05,silver,16.40
2019-08-06,gold,1474.35
2019-08-06,silver,16.45
2019-08-07,gold,1501.13
2019-08-07,silver,17.11
2019-08-08,gold,1500.86
2019-08-08,silver,16.93
2019-08-09,gold,1498.48
2019-08-09,silver,16.98
2019-08-12,gold,1511.22
2019-08-12,silver,17.07
2019-08-13,gold,1501.50
2019-08-13,silver,16.97
2019-08-14,gold,1516.33
2019-08-14,silver,17.22
2019-08-15,gold,1523.31
2019-08-15,silver,17.27
2019-08-16,gold,1514.49
2019-08-16,silver,17.12
2019-08-19,gold,1496.07
2019-08-19,silver,16.88
2019-08-20,gold,1507.19
2019-08-20,silver,17.16
2019-08-21,gold,1502.58
2019-08-21,silver,17.12
2019-08-22,gold,1498.12
2019-08-22,silver,17.05
2019-08-23,gold,1528.70
2019-08-23,silver,17.47
2019-08-26,gold,1527.40
2019-08-26,silver,17.67
2019-08-27,gold,1542.79
2019-08-27,silver,18.20
2019-08-28,gold,1538.95
2019-08-28,silver,18.36
2019-08-29,gold,1527.65
2019-08-29,silver,18.27
2019-08-30,gold,1523.72
2019-08-30,silver,18.34
2019-09-02,gold,1529.28
2019-09-02,silver,18.47
2019-09-03,gold,1547.13
2019-09-03,silver,19.26
2019-09-04,gold,1552.54
2019-09-04,silver,19.60
2019-09-05,gold,1519.06
2019-09-05,silver,18.65
2019-09-06,gold,1505.78
2019-09-06,silver,18.05
2019-09-09,gold,1499.20
2019-09-09,silver,18.01
2019-09-10,gold,1485.80
2019-09-10,silver,18.01
2019-09-11,gold,1497.04
2019-09-11,silver,18.12
2019-09-12,gold,1499.27
2019-09-12,silver,18.10
2019-09-13,gold,1486.81
2019-09-13,silver,17.44
2019-09-16,gold,1497.60
2019-09-16,silver,17.84
2019-09-17,gold,1501.37
2019-09-17,silver,18.02
2019-09-18,gold,1493.96
2019-09-18,silver,17.76
2019-09-19,gold,1499.03
2019-09-19,silver,17.79
2019-09-20,gold,1516.36
2019-09-20,silver,17.95
2019-09-23,gold,1522.30
2019-09-23,silver,18.64
2019-09-24,gold,1531.77
2019-09-24,silver,18.61
2019-09-25,gold,1503.95
2019-09-25,silver,17.91
2019-09-26,gold,1504.83
2019-09-26,silver,17.82
2019-09-27,gold,1496.62
2019-09-27,silver,17.49
2019-09-30,gold,1472.72
2019-09-30,silver,16.99
2019-10-01,gold,1479.13
2019-10-01,silver,17.24
2019-10-02,gold,1499.43
2019-10-02,silver,17.56
2019-10-03,gold,1505.19
2019-10-03,silver,17.56
2019-10-04,gold,1505.16
2019-10-04,silver,17.55
2019-10-07,gold,1493.44
2019-10-07,silver,17.43
2019-10-08,gold,1505.54
2019-10-08,silver,17.73
2019-10-09,gold,1505.57
2019-10-09,silver,17.73
2019-10-10,gold,1494.14
2019-10-10,silver,17.52
2019-10-11,gold,1485.84
2019-10-11,silver,17.53
2019-10-14,gold,1493.25
2019-10-14,silver,17.66
2019-10-15,gold,1481.08
2019-10-15,silver,17.41
2019-10-16,gold,1490.08
2019-10-16,silver,17.40
2019-10-17,gold,1491.90
2019-10-17,silver,17.55
2019-10-18,gold,1490.63
2019-10-18,silver,17.56
2019-10-21,gold,1484.50
2019-10-21,silver,17.56
2019-10-22,gold,1487.64
2019-10-22,silver,17.52
2019-10-23,gold,1492.13
2019-10-23,silver,17.55
2019-10-24,gold,1503.95
2019-10-24,silver,17.80
2019-10-25,gold,1505.77
2019-10-25,silver,18.07
2019-10-28,gold,1492.59
2019-10-28,silver,17.85
2019-10-29,gold,1488.35
2019-10-29,silver,17.83
2019-10-30,gold,1496.54
2019-10-30,silver,17.88
2019-10-31,gold,1513.17
2019-10-31,silver,18.12
2019-11-01,gold,1514.34
2019-11-01,silver,18.12
2019-11-04,gold,1509.83
2019-11-04,silver,18.06
2019-11-05,gold,1483.61
2019-11-05,silver,17.58
2019-11-06,gold,1490.58
2019-11-06,silver,17.64
2019-11-07,gold,1468.51
2019-11-07,silver,17.11
2019-11-08,gold,1458.80
2019-11-08,silver,16.81
2019-11-11,gold,1455.82
2019-11-11,silver,16.86
2019-11-12,gold,1456.30
2019-11-12,silver,16.77
2019-11-13,gold,1463.55
2019-11-13,silver,16.97
2019-11-14,gold,1471.36
2019-11-14,silver,17.03
2019-11-15,gold,1466.91
2019-11-15,silver,16.96
2019-11-18,gold,1471.40
2019-11-18,silver,17.04
2019-11-19,gold,1472.46
2019-11-19,silver,17.15
2019-11-20,gold,1471.60
2019-11-20,silver,17.15
2019-11-21,gold,1464.46
2019-11-21,silver,17.10
2019-11-22,gold,1462.16
2019-11-22,silver,17.00
2019-11-25,gold,1455.28
2019-11-25,silver,16.89
2019-11-26,gold,1461.36
2019-11-26,silver,17.08
2019-11-27,gold,1454.44
2019-11-27,silver,16.96
2019-11-28,gold,1455.86
2019-11-28,silver,16.95
2019-11-29,gold,1464.02
2019-11-29,silver,17.02
2019-12-02,gold,1462.39
2019-12-02,silver,16.91
2019-12-03,gold,1477.49
2019-12-03,silver,17.17
2019-12-04,gold,1474.62
2019-12-04,silver,16.86
2019-12-05,gold,1476.07
2019-12-05,silver,16.96
2019-12-06,gold,1460.61
2019-12-06,silver,16.57
2019-12-09,gold,1461.62
2019-12-09,silver,16.61
2019-12-10,gold,1464.35
2019-12-10,silver,16.67
2019-12-11,gold,1474.72
2019-12-11,silver,16.86
2019-12-12,gold,1469.84
2019-12-12,silver,16.93
2019-12-13,gold,1476.61
2019-12-13,silver,16.95
2019-12-16,gold,1476.19
2019-12-16,silver,17.04
2019-12-17,gold,1476.16
2019-12-17,silver,17.01
2019-12-18,gold,1475.48
2019-12-18,silver,17.02
2019-12-19,gold,1478.75
2019-12-19,silver,17.06
2019-12-20,gold,1477.58
2019-12-20,silver,17.18
2019-12-23,gold,1485.77
2019-12-23,silver,17.45
2019-12-24,gold,1499.56
2019-12-24,silver,17.78
2019-12-26,gold,1511.29
2019-12-26,silver,17.90
2019-12-27,gold,1510.86
2019-12-27,silver,17.75
2019-12-30,gold,1515.12
2019-12-30,silver,17.93
2019-12-31,gold,1517.31
2019-12-31,silver,17.85
2020-01-02,gold,1529.14
2020-01-02,silver,18.02
2020-01-03,gold,1549.02
2020-01-03,silver,18.02
2020-01-06,gold,1565.74
2020-01-06,silver,18.15
2020-01-07,gold,1574.26
2020-01-07,silver,18.41
2020-01-08,gold,1556.42
2020-01-08,silver,18.10
2020-01-09,gold,1552.39
2020-01-09,silver,17.90
2020-01-10,gold,1560.30
2020-01-10,silver,18.08
2020-01-13,gold,1547.89
2020-01-13,silver,17.96
2020-01-14,gold,1546.44
2020-01-14,silver,17.80
2020-01-15,gold,1556.29
2020-01-15,silver,18.01
2020-01-16,gold,1552.48
2020-01-16,silver,17.94
2020-01-17,gold,1557.07
2020-01-17,silver,18.02
2020-01-20,gold,1560.62
2020-01-20,silver,18.07
2020-01-21,gold,1558.21
2020-01-21,silver,17.79
2020-01-22,gold,1558.90
2020-01-22,silver,17.84
2020-01-23,gold,1562.91
2020-01-23,silver,17.80
2020-01-24,gold,1571.66
2020-01-24,silver,18.12
2020-01-27,gold,1582.04
2020-01-27,silver,18.10
2020-01-28,gold,1567.29
2020-01-28,silver,17.47
2020-01-29,gold,1576.82
2020-01-29,silver,17.56
2020-01-30,gold,1574.47
2020-01-30,silver,17.84
2020-01-31,gold,1586.88
2020-01-31,silver,18.03
2020-02-03,gold,1576.74
2020-02-03,silver,17.68
2020-02-04,gold,1552.91
2020-02-04,silver,17.59
2020-02-05,gold,1555.99
2020-02-05,silver,17.61
2020-02-06,gold,1566.73
2020-02-06,silver,17.82
2020-02-07,gold,1570.19
2020-02-07,silver,17.71
2020-02-10,gold,1572.15
2020-02-10,silver,17.77
2020-02-11,gold,1567.93
2020-02-11,silver,17.65
2020-02-12,gold,1566.09
2020-02-12,silver,17.49
2020-02-13,gold,1576.01
2020-02-13,silver,17.65
2020-02-14,gold,1582.65
2020-02-14,silver,17.73
2020-02-17,gold,1581.30
2020-02-17,silver,17.79
2020-02-18,gold,1601.62
2020-02-18,silver,18.17
2020-02-19,gold,1611.76
2020-02-19,silver,18.43
2020-02-20,gold,1619.63
2020-02-20,silver,18.37
2020-02-21,gold,1643.37
2020-02-21,silver,18.50
2020-02-24,gold,1659.41
2020-02-24,silver,18.64
2020-02-25,gold,1635.21
2020-02-25,silver,18.00
2020-02-26,gold,1640.98
2020-02-26,silver,17.92
2020-02-27,gold,1645.00
2020-02-27,silver,17.78
2020-02-28,gold,1577.40
2020-02-28,silver,16.62
2020-03-02,gold,1589.37
2020-03-02,silver,16.73
2020-03-03,gold,1640.92
2020-03-03,silver,17.22
2020-03-04,gold,1636.97
2020-03-04,silver,17.22
2020-03-05,gold,1672.21
2020-03-05,silver,17.44
2020-03-06,gold,1673.21
2020-03-06,silver,17.33
2020-03-09,gold,1678.80
2020-03-09,silver,17.02
2020-03-10,gold,1650.35
2020-03-10,silver,16.89
2020-03-11,gold,1637.57
2020-03-11,silver,16.77
2020-03-12,gold,1577.89
2020-03-12,silver,15.85
2020-03-13,gold,1529.75
2020-03-13,silver,14.70
2020-03-16,gold,1500.98
2020-03-16,silver,12.82
2020-03-17,gold,1530.37
2020-03-17,silver,12.65
2020-03-18,gold,1476.99
2020-03-18,silver,11.95
2020-03-19,gold,1471.17
2020-03-19,silver,12.12
2020-03-20,gold,1497.36
2020-03-20,silver,12.60
2020-03-23,gold,1556.69
2020-03-23,silver,13.27
2020-03-24,gold,1630.05
2020-03-24,silver,14.41
2020-03-25,gold,1613.10
2020-03-25,silver,14.51
2020-03-26,gold,1627.46
2020-03-26,silver,14.40
2020-03-27,gold,1620.75
2020-03-27,silver,14.50
2020-03-30,gold,1622.60
2020-03-30,silver,14.05
2020-03-31,gold,1575.15
2020-03-31,silver,13.98
2020-04-01,gold,1591.81
2020-04-01,silver,13.96
2020-04-02,gold,1613.65
2020-04-02,silver,14.49
2020-04-03,gold,1622.39
2020-04-03,silver,14.40
2020-04-06,gold,1662.10
2020-04-06,silver,15.02
2020-04-07,gold,1648.90
2020-04-07,silver,15.02
2020-04-08,gold,1646.00
2020-04-08,silver,14.97
2020-04-09,gold,1683.25
2020-04-09,silver,15.44
2020-04-13,gold,1715.07
2020-04-13,silver,15.42
2020-04-14,gold,1727.15
2020-04-14,silver,15.75
2020-04-15,gold,1717.13
2020-04-15,silver,15.45
2020-04-16,gold,1717.70
2020-04-16,silver,15.49
2020-04-17,gold,1684.10
2020-04-17,silver,15.17
2020-04-20,gold,1696.05
2020-04-20,silver,15.31
2020-04-21,gold,1686.10
2020-04-21,silver,14.89
2020-04-22,gold,1714.12
2020-04-22,silver,15.09
2020-04-23,gold,1730.33
2020-04-23,silver,15.24
2020-04-24,gold,1728.03
2020-04-24,silver,15.24
2020-04-27,gold,1714.13
2020-04-27,silver,15.21
2020-04-28,gold,1708.08
2020-04-28,silver,15.17
2020-04-29,gold,1713.32
2020-04-29,silver,15.29
2020-04-30,gold,1686.86
2020-04-30,silver,14.96
2020-05-01,gold,1699.23
2020-05-01,silver,14.95
2020-05-04,gold,1701.74
2020-05-04,silver,14.79
2020-05-05,gold,1705.93
2020-05-05,silver,14.96
2020-05-06,gold,1685.78
2020-05-06,silver,14.85
2020-05-07,gold,1715.94
2020-05-07,silver,15.34
2020-05-08,gold,1707.15
2020-05-08,silver,15.51
2020-05-11,gold,1698.00
2020-05-11,silver,15.49
2020-05-12,gold,1702.82
2020-05-12,silver,15.45
2020-05-13,gold,1715.08
2020-05-13,silver,15.57
2020-05-14,gold,1730.22
2020-05-14,silver,15.87
2020-05-15,gold,1742.98
2020-05-15,silver,16.62
2020-05-18,gold,1732.28
2020-05-18,silver,16.98
2020-05-19,gold,1745.07
2020-05-19,silver,17.35
2020-05-20,gold,1748.32
2020-05-20,silver,17.55
2020-05-21,gold,1727.38
2020-05-21,silver,17.11
2020-05-22,gold,1735.38
2020-05-22,silver,17.18
2020-05-25,gold,1730.68
2020-05-25,silver,17.18
2020-05-26,gold,1711.13
2020-05-26,silver,17.13
2020-05-27,gold,1709.40
2020-05-27,silver,17.24
2020-05-28,gold,1718.64
2020-05-28,silver,17.37
2020-05-29,gold,1731.50
2020-05-29,silver,17.86
2020-06-01,gold,1739.58
2020-06-01,silver,18.31
2020-06-02,gold,1727.76
2020-06-02,silver,18.07
2020-06-03,gold,1699.75
2020-06-03,silver,17.65
2020-06-04,gold,1714.09
2020-06-04,silver,17.71
2020-06-05,gold,1681.82
2020-06-05,silver,17.40
2020-06-08,gold,1698.47
2020-06-08,silver,17.77
2020-06-09,gold,1715.28
2020-06-09,silver,17.52
2020-06-10,gold,1737.76
2020-06-10,silver,18.11
2020-06-11,gold,1727.12
2020-06-11,silver,17.64
2020-06-12,gold,1731.37
2020-06-12,silver,17.50
2020-06-15,gold,1725.11
2020-06-15,silver,17.38
2020-06-16,gold,1726.72
2020-06-16,silver,17.46
2020-06-17,gold,1726.82
2020-06-17,silver,17.50
2020-06-18,gold,1722.82
2020-06-18,silver,17.39
2020-06-19,gold,1742.52
